6	16	22	25	
8	15	22	25	
8	16	23	25	
9	15	18	25	
1	6	22	25	
8	9	16	25	
6	8	16	23	
8	9	16	25	
8	15	18	25	
6	15	18	25	
6	15	23	25	
15	16	18	22	
8	9	18	25	
6	9	18	25	
6	16	22	25	
1	6	16	18	
1	9	18	25	
1	16	18	23	
1	8	9	23	
9	18	22	25	
1	6	16	22	
1	8	16	23	
8	9	18	22	
15	22	23	25	
1	8	15	23	
6	15	22	25	
1	6	18	22	
15	16	22	23	
6	18	23	25	
1	6	16	25	
8	15	22	25	
15	18	22	25	
6	15	22	25	
6	18	22	25	
15	18	22	25	
1	6	18	23	
15	16	18	25	
9	15	22	25	
1	6	15	16	
6	15	16	25	
1	6	16	25	
6	15	18	22	
15	16	18	25	
1	6	15	23	
8	15	16	25	
8	18	23	25	
9	18	22	23	
9	16	23	25	
1	6	18	25	
16	22	23	25	
15	16	18	23	
9	18	23	25	
6	16	22	25	
6	8	15	22	
8	9	16	25	
1	18	22	25	
6	9	16	25	
8	18	23	25	
1	8	9	18	
6	15	16	25	
6	16	23	25	
6	15	16	18	
1	8	15	22	
9	15	22	25	
6	15	16	22	
1	6	15	22	
6	18	22	25	
8	9	23	25	
1	9	22	23	
16	18	23	25	
1	6	8	15	
1	8	9	18	
6	16	23	25	
1	8	16	22	
6	9	23	25	
9	15	23	25	
6	8	18	22	
1	8	15	23	
1	9	18	22	
1	8	16	18	
6	9	18	25	
8	16	22	25	
1	6	15	22	
1	16	22	23	
6	16	23	25	
6	8	9	22	
1	9	15	22	
8	18	23	25	
16	18	22	25	
6	16	18	25	
6	8	15	16	
6	9	22	23	
1	6	15	25	
8	16	23	25	
1	6	8	9	
8	15	18	25	
8	16	23	25	
16	18	22	25	
6	18	22	25	
16	18	22	23	
8	15	18	22	
6	8	16	25	
9	15	23	25	
18	22	23	25	
6	18	22	25	
9	15	18	25	
6	8	18	25	
9	16	23	25	
6	16	18	25	
6	9	23	25	
8	22	23	25	
6	15	18	25	
1	8	15	23	
9	16	23	25	
15	18	23	25	
1	16	22	25	
6	9	18	25	
6	8	9	18	
1	8	15	22	
1	8	16	18	
1	6	16	22	
1	16	18	22	
9	22	23	25	
1	8	16	22	
6	22	23	25	
9	15	16	25	
1	6	15	18	
1	6	15	22	
1	6	18	22	
6	15	18	25	
6	16	23	25	
1	6	8	18	
1	6	18	22	
9	18	22	23	
6	8	18	25	
16	22	23	25	
15	22	23	25	
1	9	15	18	
6	9	18	25	
1	8	22	25	
1	9	18	23	
8	9	22	25	
9	18	23	25	
16	18	22	25	
6	16	18	25	
1	15	22	23	
8	15	16	25	
6	18	23	25	
8	9	22	23	
1	9	22	25	
8	9	14	25	
6	15	22	25	
8	9	18	25	
8	9	23	25	
15	18	22	25	
8	9	15	25	
9	22	23	25	
6	9	18	25	
8	15	16	25	
18	22	23	25	
6	16	22	25	
1	9	18	22	
1	9	16	25	
6	8	23	25	
6	16	22	25	
1	6	8	15	
8	16	18	22	
6	18	22	25	
8	16	18	25	
1	9	16	22	
18	22	23	25	
1	6	16	22	
8	9	16	22	
1	6	8	23	
9	18	22	25	
6	16	18	25	
6	16	18	25	
1	6	16	25	
1	9	16	25	
1	6	16	18	
1	6	22	23	
1	6	16	18	
6	22	23	25	
1	9	16	22	
9	16	22	25	
1	6	18	23	
6	9	15	25	
9	15	16	22	
15	16	22	25	
6	15	18	25	
1	9	23	25	
1	9	18	22	
1	9	15	23	
1	18	23	25	
1	8	9	16	
6	15	18	25	
6	22	23	25	
1	6	16	23	
1	9	18	23	
1	15	16	23	
1	6	18	22	
8	9	15	16	
1	8	9	18	
8	9	23	25	
1	15	22	23	
1	18	22	25	
1	6	15	23	
6	8	18	25	
1	15	22	23	
8	18	23	25	
1	22	23	25	
16	22	23	25	
8	16	23	25	
1	6	9	25	
15	18	22	25	
8	15	22	25	
1	6	18	22	
8	9	18	25	
1	16	22	25	
8	18	22	25	
8	9	16	25	
15	16	18	25	
6	8	9	16	
6	18	23	25	
1	9	22	25	
15	22	23	25	
1	18	23	25	
6	8	23	25	
1	6	9	25	
6	9	18	25	
16	18	22	23	
1	9	15	16	
8	16	23	25	
9	15	18	25	
8	16	22	23	
8	16	23	25	
1	9	15	25	
6	9	22	25	
1	6	9	16	
8	15	16	25	
8	15	22	25	
18	22	23	25	
8	9	16	18	
1	9	15	23	
9	15	16	25	
8	9	16	22	
1	8	16	18	
1	6	18	22	
1	9	16	23	
1	8	16	25	
16	18	23	25	
9	16	23	25	
9	15	22	25	
1	9	16	22	
1	16	22	23	
8	16	18	25	
1	15	16	23	
1	15	16	18	
1	6	22	23	
6	8	18	25	
8	9	18	25	
6	8	15	25	
1	22	23	25	
8	15	18	23	
1	16	22	23	
1	9	18	23	
6	15	16	23	
8	15	22	25	
1	6	22	23	
16	22	23	25	
1	9	16	23	
6	15	16	25	
8	18	22	25	
6	16	18	25	
1	8	18	23	
1	6	15	23	
9	16	22	25	
6	9	16	23	
1	6	15	18	
9	16	23	25	
6	15	16	18	
9	15	22	23	
1	16	18	23	
1	22	23	25	
6	9	16	25	
1	8	9	22	
6	8	23	25	
1	16	18	22	
1	18	23	25	
9	15	18	25	
6	9	16	25	
1	8	22	23	
15	16	22	25	
8	16	22	25	
1	8	18	22	
1	6	18	22	
1	6	22	23	
15	16	22	25	
1	6	8	15	
9	18	23	25	
6	8	22	25	
8	16	23	25	
8	9	18	22	
6	8	18	25	
1	15	18	23	
6	8	23	25	
6	8	16	25	
6	18	22	25	
9	16	23	25	
6	15	18	25	
1	8	9	22	
1	9	16	23	
6	16	18	22	
8	9	16	25	
9	16	23	25	
6	15	16	22	
1	9	15	22	
6	9	23	25	
8	15	16	23	
6	8	18	25	
9	15	18	25	
1	22	23	25	
1	6	16	23	
1	8	22	25	
1	6	15	23	
1	6	16	23	
6	8	9	25	
8	9	15	23	
1	8	18	25	
1	8	16	23	
18	22	23	25	
1	8	15	16	
1	18	22	23	
8	16	18	22	
1	6	8	18	
6	9	18	25	
1	9	23	25	
1	6	18	23	
6	8	16	18	
8	9	23	25	
6	8	15	18	
9	18	23	25	
6	8	9	22	
1	6	15	25	
1	6	9	18	
16	18	23	25	
1	8	18	23	
1	6	9	23	
6	9	22	25	
6	9	15	23	
1	18	22	25	
1	6	23	25	
15	16	22	25	
6	15	23	25	
8	15	18	25	
6	8	16	25	
8	9	18	25	
16	22	23	25	
1	15	18	22	
1	6	15	23	
1	6	12	18	
1	6	18	22	
6	9	18	22	
6	16	18	25	
16	18	23	25	
18	22	23	25	
9	15	18	25	
1	9	16	25	
9	15	18	25	
6	8	18	25	
1	6	15	23	
6	18	22	25	
6	8	18	25	
9	18	22	25	
6	15	23	25	
1	6	9	18	
15	22	23	25	
6	9	15	25	
6	18	22	25	
18	22	23	25	
1	6	15	18	
1	9	18	23	
16	18	23	25	
1	18	22	25	
6	8	15	25	
1	15	22	25	
1	9	16	23	
6	9	15	25	
8	9	15	18	
16	22	23	25	
8	16	22	25	
15	16	18	25	
1	6	15	16	
15	16	18	25	
15	16	23	25	
15	16	23	25	
6	18	23	25	
1	15	16	23	
6	15	22	25	
1	6	16	18	
1	8	18	22	
9	18	23	25	
8	16	18	25	
1	9	16	18	
9	16	22	25	
8	15	22	25	
9	16	18	25	
9	15	18	25	
1	18	22	23	
1	6	9	16	
1	16	22	25	
8	9	18	23	
6	9	18	25	
1	8	18	22	
6	16	22	25	
1	9	15	16	
9	18	23	25	
15	16	23	25	
6	8	18	25	
8	16	23	25	
8	15	16	22	
1	8	16	25	
6	8	18	25	
6	15	23	25	
15	16	18	25	
8	9	18	23	
1	6	9	22	
8	9	18	25	
8	15	18	25	
8	9	15	25	
8	15	18	25	
8	18	22	23	
8	18	22	23	
8	9	23	25	
16	22	23	25	
8	9	15	16	
8	9	18	25	
1	9	16	18	
1	8	9	16	
9	15	16	25	
1	6	8	22	
1	6	8	18	
1	15	22	23	
6	18	22	25	
1	9	15	18	
8	16	23	25	
8	16	23	25	
6	15	16	22	
1	16	18	25	
15	16	18	25	
1	9	16	18	
6	18	22	25	
8	9	15	16	
8	16	23	25	
15	18	23	25	
9	16	22	23	
1	15	18	23	
8	15	16	25	
8	15	16	25	
6	9	15	22	
1	6	15	18	
1	9	18	22	
1	9	15	23	
1	6	8	16	
1	9	15	25	
1	8	15	18	
6	9	22	25	
1	6	9	23	
1	9	15	25	
6	8	18	25	
1	6	8	18	
6	22	23	25	
8	9	16	25	
1	6	15	23	
15	18	23	25	
1	6	16	18	
16	18	22	23	
1	8	15	25	
6	9	15	22	
9	18	22	25	
1	16	22	23	
6	18	23	25	
1	8	9	18	
8	15	16	22	
1	6	22	25	
1	6	8	18	
1	8	9	18	
8	9	18	23	
9	16	23	25	
16	18	23	25	
6	16	18	25	
1	9	15	23	
6	9	15	23	
1	9	16	23	
1	6	9	16	
6	8	9	22	
1	15	16	23	
1	6	9	15	
1	18	22	25	
1	9	15	18	
1	16	18	23	
16	18	22	23	
6	9	15	18	
1	16	18	25	
6	8	16	25	
6	9	15	22	
1	9	18	25	
1	8	15	22	
6	8	9	18	
1	15	16	18	
8	9	15	23	
1	8	22	23	
15	16	23	25	
1	8	22	25	
6	18	23	25	
1	8	23	25	
1	9	16	23	
16	18	23	25	
18	22	23	25	
8	9	16	25	
15	18	23	25	
16	22	23	25	
1	6	8	16	
1	9	15	22	
1	9	16	18	
6	9	18	25	
1	8	22	25	
1	6	18	23	
1	8	9	16	
1	16	18	23	
1	16	18	22	
6	8	9	16	
8	9	16	25	
6	18	23	25	
1	16	23	25	
8	9	16	25	
9	15	23	25	
1	6	8	18	
6	16	22	25	
1	8	9	16	
1	6	9	25	
8	16	22	25	
1	6	16	18	
9	15	16	22	
1	8	22	23	
6	18	22	23	
6	8	18	25	
6	15	18	25	
1	8	15	18	
1	6	23	25	
6	16	18	22	
8	15	18	25	
1	6	8	23	
6	18	23	25	
6	16	23	25	
1	6	16	18	
6	16	18	25	
6	16	22	25	
1	9	16	18	
1	8	15	16	
6	9	18	25	
6	8	16	18	
8	9	18	25	
6	9	15	22	
1	6	16	18	
15	16	22	25	
6	16	18	25	
6	22	23	25	
8	16	23	25	
1	9	15	25	
9	16	23	25	
1	15	18	23	
1	8	9	15	
1	8	16	22	
1	9	16	22	
1	9	18	25	
18	22	23	25	
6	8	16	23	
15	16	22	23	
1	8	15	16	
8	9	18	25	
1	6	8	9	
1	16	22	23	
1	15	18	22	
1	8	9	18	
1	6	16	22	
1	6	8	15	
1	15	16	18	
1	6	9	22	
1	18	22	23	
15	18	22	25	
6	9	15	18	
1	6	8	18	
1	15	18	25	
1	16	22	23	
18	22	23	25	
16	22	23	25	
1	6	8	18	
9	15	18	25	
8	16	22	25	
6	9	16	25	
1	6	9	16	
6	9	16	25	
1	9	18	22	
1	9	23	25	
9	15	16	18	
8	18	22	25	
6	9	23	25	
1	15	16	18	
15	18	22	25	
1	6	15	23	
1	6	15	16	
1	15	18	22	
16	18	22	25	
6	16	22	25	
1	15	18	23	
6	9	18	25	
6	15	22	23	
16	18	22	25	
6	16	18	25	
8	9	16	23	
8	9	16	25	
15	16	23	25	
6	15	16	25	
6	15	22	23	
6	9	15	25	
1	6	8	18	
1	9	16	18	
1	9	16	22	
1	6	9	23	
6	8	9	25	
9	15	23	25	
9	16	23	25	
15	18	22	25	
16	18	22	25	
6	9	22	25	
1	6	16	23	
6	15	18	25	
6	9	16	23	
6	8	15	25	
1	9	22	25	
1	15	16	22	
8	16	23	25	
8	9	16	23	
8	18	23	25	
15	16	22	25	
16	22	23	25	
6	16	22	23	
1	9	15	16	
8	15	16	22	
1	8	16	18	
6	8	22	25	
6	8	16	18	
1	8	16	23	
1	8	9	15	
1	8	9	16	
1	6	16	23	
1	6	18	22	
6	16	22	25	
1	6	8	9	
1	9	16	23	
16	18	23	25	
16	18	22	23	
6	16	22	25	
9	16	22	25	
8	16	18	25	
15	16	23	25	
18	22	23	25	
6	9	18	23	
1	9	23	25	
1	8	15	23	
6	8	15	25	
15	16	18	25	
9	15	22	25	
9	16	22	25	
1	6	18	23	
1	8	18	22	
1	6	9	25	
8	16	18	25	
9	16	23	25	
1	6	16	18	
15	16	18	25	
9	16	23	25	
1	6	15	25	
16	18	23	25	
15	18	23	25	
8	9	15	25	
1	8	18	25	
1	16	22	25	
6	8	18	25	
6	8	16	23	
1	6	8	15	
9	15	16	18	
1	9	22	25	
1	9	15	18	
15	16	18	25	
1	9	16	22	
1	15	18	25	
6	8	22	25	
8	16	18	22	
6	16	22	25	
8	16	23	25	
9	16	23	25	
1	6	18	23	
8	15	18	25	
1	8	9	15	
1	16	22	23	
1	6	16	23	
6	15	18	25	
1	8	9	18	
1	18	22	23	
1	15	16	18	
1	15	18	23	
1	9	22	25	
1	22	23	25	
6	16	18	25	
16	18	22	25	
8	16	22	23	
6	18	23	25	
8	9	23	25	
1	6	16	18	
1	8	9	25	
1	8	18	22	
8	16	23	25	
9	15	22	23	
9	16	18	25	
9	15	23	25	
1	6	16	22	
1	8	15	23	
1	8	15	18	
1	8	16	23	
1	8	22	25	
8	9	23	25	
18	22	23	25	
9	15	16	23	
8	9	16	25	
6	18	22	23	
15	16	18	22	
6	9	16	25	
6	8	16	25	
1	6	16	23	
1	9	18	22	
1	8	15	16	
6	8	15	23	
9	16	23	25	
1	6	16	22	
8	9	16	25	
1	6	16	23	
6	8	15	22	
1	6	16	25	
1	8	15	22	
8	15	18	22	
15	22	23	25	
15	16	22	25	
15	16	18	23	
1	6	15	25	
1	9	15	16	
1	15	16	23	
8	15	18	25	
1	6	15	23	
6	9	23	25	
15	16	23	25	
1	8	22	23	
8	9	18	25	
16	18	23	25	
18	22	23	25	
6	16	18	25	
1	22	23	25	
6	8	23	25	
9	16	22	25	
6	8	9	15	
6	8	16	25	
1	8	16	23	
1	15	22	23	
1	8	23	25	
15	16	23	25	
6	22	23	25	
1	6	23	25	
18	22	23	25	
6	8	16	25	
1	9	15	23	
1	8	15	18	
6	9	23	25	
8	16	22	25	
1	6	8	16	
15	16	22	25	
1	8	15	25	
1	6	15	16	
15	18	22	23	
6	9	18	23	
6	9	22	23	
18	22	23	25	
15	18	22	25	
6	18	22	25	
6	9	22	25	
1	6	8	15	
1	16	18	22	
8	15	22	25	
1	9	15	18	
16	22	23	25	
1	9	16	18	
6	8	16	25	
6	9	23	25	
1	15	16	18	
1	6	18	22	
1	6	16	25	
9	16	18	25	
8	15	22	23	
6	15	16	25	
1	15	16	25	
8	15	16	23	
1	6	15	16	
1	6	9	18	
6	8	18	25	
1	6	15	18	
1	8	22	23	
15	16	23	25	
8	18	23	25	
8	9	16	22	
1	9	16	22	
6	9	18	22	
8	9	15	16	
9	15	23	25	
1	8	18	23	
6	15	16	18	
1	6	22	23	
6	16	22	25	
1	15	22	23	
1	9	15	16	
8	9	23	25	
8	15	23	25	
8	16	22	25	
8	18	22	25	
16	22	23	25	
1	6	22	25	
6	9	18	25	
15	22	23	25	
8	9	15	23	
1	8	9	22	
6	8	15	25	
1	6	15	18	
15	16	22	25	
6	9	15	25	
1	9	16	23	
15	16	18	22	
6	16	23	25	
1	6	9	23	
1	8	15	16	
1	22	23	25	
6	18	22	25	
1	6	15	23	
1	6	8	23	
6	15	18	25	
1	9	16	23	
1	6	15	16	
6	18	23	25	
16	22	23	25	
1	6	8	23	
6	9	15	16	
6	8	18	22	
9	18	22	25	
15	16	18	23	
8	18	22	25	
1	8	16	22	
1	8	18	23	
1	6	22	23	
8	9	15	25	
15	22	23	25	
8	9	22	25	
1	9	15	16	
8	16	22	25	
8	16	18	25	
8	15	22	23	
1	6	18	22	
1	6	15	22	
8	16	23	25	
6	16	22	23	
1	8	9	22	
6	15	16	22	
15	16	22	23	
1	6	18	23	
8	9	23	25	
9	16	22	23	
9	15	18	25	
6	9	18	22	
1	6	22	25	
1	8	16	25	
1	6	18	23	
8	15	22	25	
6	16	18	25	
9	15	18	25	
15	16	23	25	
15	18	22	23	
1	15	16	23	
1	9	15	18	
1	15	16	23	
8	9	23	25	
15	18	23	25	
1	9	15	22	
1	8	18	22	
1	8	9	18	
1	6	22	25	
9	16	23	25	
9	18	23	25	
6	15	16	25	
9	15	18	25	
1	6	8	23	
9	15	18	23	
9	16	23	25	
8	9	16	25	
1	8	9	16	
1	9	15	25	
6	8	23	25	
6	9	18	25	
1	18	22	25	
1	18	22	25	
6	8	9	15	
1	8	9	18	
1	8	16	18	
1	6	22	25	
1	6	9	18	
9	18	22	25	
6	15	22	25	
1	8	22	23	
1	6	18	22	
6	16	23	25	
18	22	23	25	
1	16	22	25	
16	22	23	25	
6	16	18	22	
1	22	23	25	
1	6	15	16	
6	18	22	25	
8	9	23	25	
9	15	23	25	
8	16	18	25	
8	9	18	25	
6	8	23	25	
1	15	22	23	
6	8	18	25	
8	22	23	25	
8	15	22	25	
1	9	18	23	
1	6	8	18	
1	9	16	23	
6	18	22	25	
6	9	15	23	
6	15	18	25	
1	6	16	22	
8	18	23	25	
1	15	23	25	
8	9	15	18	
1	6	8	18	
9	22	23	25	
8	18	23	25	
1	8	9	18	
1	9	18	23	
1	6	8	15	
8	9	15	25	
1	6	15	16	
6	16	23	25	
1	6	8	18	
1	8	18	22	
1	6	18	23	
9	22	23	25	
1	6	16	22	
9	16	23	25	
9	15	16	25	
9	16	18	25	
6	15	16	23	
6	9	15	25	
1	9	16	23	
1	15	22	23	
15	16	23	25	
15	18	23	25	
6	8	18	25	
6	8	18	25	
16	22	23	25	
15	18	22	25	
1	6	16	23	
1	6	23	25	
8	16	23	25	
1	16	18	25	
6	8	18	22	
8	9	18	25	
6	8	22	23	
1	6	18	23	
1	16	18	22	
6	16	18	25	
1	6	22	23	
8	9	23	25	
6	9	16	25	
1	8	15	16	
1	6	9	18	
1	9	22	25	
1	8	15	18	
1	15	18	23	
6	8	18	25	
6	8	16	25	
1	6	18	22	
1	9	16	22	
1	9	22	23	
1	8	9	15	
15	22	23	25	
6	8	15	25	
9	16	18	25	
8	9	15	22	
8	16	18	25	
6	15	18	25	
6	8	18	25	
8	9	23	25	
15	18	23	25	
1	6	16	23	
1	6	8	16	
1	8	9	23	
9	16	22	25	
1	8	18	22	
6	9	16	25	
8	18	23	25	
1	16	18	25	
15	18	23	25	
8	16	23	25	
9	16	18	25	
1	18	22	25	
1	6	16	18	
1	15	16	22	
16	18	23	25	
8	15	23	25	
16	18	23	25	
1	9	15	23	
6	9	23	25	
1	8	9	15	
1	15	22	23	
1	8	18	23	
9	15	16	22	
8	15	16	18	
8	18	22	25	
6	8	18	25	
1	6	8	18	
1	6	18	22	
1	15	18	22	
8	15	23	25	
1	6	23	25	
6	9	23	25	
8	9	15	18	
1	8	9	16	
1	22	23	25	
8	18	23	25	
8	9	16	18	
6	16	23	25	
15	18	22	25	
1	6	8	18	
8	18	22	25	
1	6	9	18	
8	9	18	25	
6	8	9	23	
9	16	18	25	
1	15	18	23	
9	16	23	25	
8	9	16	22	
1	6	9	23	
1	6	22	25	
9	16	22	25	
8	18	22	25	
1	6	8	25	
6	18	23	25	
8	22	23	25	
1	18	22	23	
1	15	22	23	
8	15	22	25	
8	18	23	25	
6	15	18	25	
8	15	16	25	
15	16	18	25	
1	9	16	25	
1	8	16	23	
8	9	15	16	
1	9	22	23	
1	6	9	18	
16	22	23	25	
6	15	16	25	
6	8	9	15	
6	9	18	22	
8	16	22	25	
8	16	22	25	
6	8	16	25	
1	6	15	16	
1	9	22	25	
6	16	23	25	
6	8	18	23	
16	22	23	25	
8	18	22	25	
9	15	23	25	
6	9	15	25	
18	22	23	25	
18	22	23	25	
6	8	18	25	
1	6	9	23	
1	6	8	15	
16	22	23	25	
1	6	16	18	
8	16	18	25	
6	15	18	25	
1	6	9	22	
6	16	22	23	
9	18	23	25	
16	18	22	25	
6	15	22	25	
6	9	15	18	
1	6	8	18	
1	16	18	25	
6	16	22	25	
8	9	22	25	
6	16	23	25	
6	8	9	22	
1	16	18	22	
8	18	22	25	
1	6	8	25	
6	18	23	25	
1	9	18	22	
1	9	16	23	
16	18	22	25	
1	9	15	16	
1	8	15	25	
6	8	23	25	
6	9	18	25	
1	9	15	25	
1	9	15	16	
1	9	15	18	
1	8	15	18	
6	18	22	25	
1	16	22	23	
1	6	8	16	
1	9	23	25	
6	9	15	16	
6	18	22	25	
6	8	9	16	
1	8	16	18	
1	9	16	18	
8	16	22	25	
8	16	18	23	
8	15	22	25	
6	8	9	16	
1	6	18	23	
16	18	23	25	
6	9	11	25	
9	15	23	25	
1	16	18	22	
1	8	16	25	
1	6	16	23	
9	15	18	25	
1	8	16	18	
9	16	18	25	
1	6	15	25	
1	16	23	25	
9	18	23	25	
6	15	18	25	
9	18	22	25	
6	15	16	22	
8	15	23	25	
9	18	22	25	
9	16	22	25	
1	6	22	23	
1	8	16	18	
1	6	9	23	
9	18	23	25	
8	16	18	25	
1	6	8	16	
6	8	22	25	
16	22	23	25	
6	18	23	25	
9	18	23	25	
1	16	18	23	
15	16	22	23	
1	9	15	16	
1	6	8	23	
9	18	23	25	
15	16	22	25	
6	8	23	25	
1	8	15	16	
6	15	18	25	
1	8	15	16	
6	15	16	18	
1	6	18	22	
1	6	8	22	
6	9	18	25	
6	8	22	23	
6	15	18	25	
8	9	15	18	
1	15	22	23	
8	9	18	23	
1	8	9	23	
1	16	18	23	
6	9	15	23	
8	9	23	25	
8	22	23	25	
1	9	23	25	
1	15	16	18	
1	15	18	22	
8	9	18	25	
1	6	9	18	
8	16	23	25	
8	9	15	22	
